utt_id,session,speaker,label,emotion,start,end,wav_path,video_path,transcript
Ses01F_script03_1_M018,Session1,Session1_M,1,happy,118.0823,120.53,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M018.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,Who knows?
Ses01F_script03_1_M021,Session1,Session1_M,1,happy,136.5,140.4925,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M021.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,Yes.  Yes with all of his might.
Ses01F_script03_1_M024,Session1,Session1_M,1,happy,155.115,167.7,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,"Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children."
Ses01F_script03_1_M025,Session1,Session1_M,1,happy,168.69,176.27,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M025.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.
Ses01F_script03_1_M026,Session1,Session1_M,1,happy,178.97,195.6,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M026.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,"Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best."
Ses01F_script03_1_M034,Session1,Session1_M,1,happy,241.6,245.87,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M034.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,"That was a rouser, wasn't it?"
Ses01F_script03_1_M036,Session1,Session1_M,1,happy,256.85,262.0325,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M036.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,[LAUGHTER] I'll never forget his face. [LAUGHTER]
Ses01F_script03_1_M037,Session1,Session1_M,1,happy,262.3975,267.45,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M037.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_1.avi,[LAUGHTER] We were very much younger then.
Ses01F_script03_2_F000,Session1,Session1_F,1,happy,4.81,10.06,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F000.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,And very much sillier.
Ses01F_script03_2_F001,Session1,Session1_F,1,happy,15.48,19.55,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Oh.  You knew there was nothing in that.
Ses01F_script03_2_F002,Session1,Session1_F,1,happy,22.31,26.13,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F002.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Presents?  It was only a trivial, little brooch."
Ses01F_script03_2_F004,Session1,Session1_F,0,neutral,37.5,43.15,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F004.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,I did not.  You worked that whole thing up in your jealous imagination.
Ses01F_script03_2_F005,Session1,Session1_F,0,neutral,46.75,48.7825,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F005.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Well, what of it?"
Ses01F_script03_2_F013,Session1,Session1_F,3,angry,100.2315,102.31,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F013.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Don't be stupid.
Ses01F_script03_2_F014,Session1,Session1_F,3,angry,103.27,105.45,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F014.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,What?
Ses01F_script03_2_F015,Session1,Session1_F,3,angry,114.8512,119.6,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F015.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,No.  I am just making myself fascinating for you.
Ses01F_script03_2_F016,Session1,Session1_F,3,angry,121.95,126.54,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F016.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Oh.  It's a woman's duty to allure the man.
Ses01F_script03_2_F017,Session1,Session1_F,3,angry,128.71,130.48,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F017.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,No it isn't.
Ses01F_script03_2_F018,Session1,Session1_F,3,angry,130.95,132.79,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F018.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,You shut up.
Ses01F_script03_2_F021,Session1,Session1_F,3,angry,149.98,158.4966,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F021.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.
Ses01F_script03_2_F022,Session1,Session1_F,3,angry,160.75,163.38,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F022.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Yes I did, quite a lot."
Ses01F_script03_2_F023,Session1,Session1_F,3,angry,165.69,167.93,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F023.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Mind your own business.
Ses01F_script03_2_F024,Session1,Session1_F,3,angry,175.11,179.46,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"You're quite insufferable, I expect it's because you are drunk."
Ses01F_script03_2_F025,Session1,Session1_F,3,angry,182.03,184.91,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F025.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,You've always had a weak head.
Ses01F_script03_2_F026,Session1,Session1_F,3,angry,193.03,198.88,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F026.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"On the contrary, a child of two can get violently drunk on only one glass of brandy."
Ses01F_script03_2_F027,Session1,Session1_F,3,angry,201.33,203.3069,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F027.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Oh shut up.
Ses01F_script03_2_F028,Session1,Session1_F,3,angry,205.33,207.8,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F028.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Shut up.
Ses01F_script03_2_F029,Session1,Session1_F,3,angry,212.4025,215.4525,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F029.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Not very funny, darling.  Why don't you have some more brandy."
Ses01F_script03_2_F030,Session1,Session1_F,0,neutral,227.0225,228.41,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F030.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Why?
Ses01F_script03_2_F031,Session1,Session1_F,0,neutral,229.4275,233.08,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F031.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,There are no people upstairs; it's a photographer's studio.
Ses01F_script03_2_F032,Session1,Session1_F,0,neutral,235.24,237.8068,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F032.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,They are away in Tunis.
Ses01F_script03_2_F034,Session1,Session1_F,3,angry,246.5557,251.6118,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F034.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Fine if you insist on being boorish and idiotic.
Ses01F_script03_2_F035,Session1,Session1_F,3,angry,256.48,260.4175,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F035.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"You are far too temperamental, try to control yourself."
Ses01F_script03_2_F036,Session1,Session1_F,3,angry,262.89,271.72,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F036.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully."
Ses01F_script03_2_F037,Session1,Session1_F,3,angry,272.73,283.08,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F037.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible."
Ses01F_script03_2_F038,Session1,Session1_F,3,angry,287.295,292.72,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F038.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,This is the end.  Do you hear me?  Finally and forever.
Ses01F_script03_2_F039,Session1,Session1_F,3,angry,294.63,296.62,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F039.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Oh.  Yes I am.
Ses01F_script03_2_F040,Session1,Session1_F,3,angry,297.03,315.46,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F040.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Yes I am.   Stop it. Stop it.  Let go of me. Oh.  You're a cruel fiend.  I loathe and I hate you. Marry you again?  Never, never, never. I hope you die in torment, you brute beast cad."
Ses01F_script03_2_M001,Session1,Session1_M,0,neutral,9.56,16.0125,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,However I believe the real cause of that row was Peter Burden.
Ses01F_script03_2_M002,Session1,Session1_M,0,neutral,18.66,23.04,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M002.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,I knew nothing of the sort.  You took presents from him.
Ses01F_script03_2_M004,Session1,Session1_M,0,neutral,34.21,38.44,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M004.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,You went out of your way to torture me over Peter Burden.
Ses01F_script03_2_M007,Session1,Session1_M,3,angry,52.67,55.2693,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M007.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,What about me?
Ses01F_script03_2_M010,Session1,Session1_M,0,neutral,75.96,78.65,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M010.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"I'll have a little, I think."
Ses01F_script03_2_M011,Session1,Session1_M,0,neutral,81.38,84.9165,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M011.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"No particular reason.  Anyhow, they are very small ones."
Ses01F_script03_2_M014,Session1,Session1_M,3,angry,101.9,104.15,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M014.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Really, Amanda."
Ses01F_script03_2_M016,Session1,Session1_M,0,neutral,111.98,115.33,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M016.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"you going out somewhere, dear?"
Ses01F_script03_2_M018,Session1,Session1_M,0,neutral,126.1529,129.135,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M018.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Well as a matter of fact, yes, that's perfectly true."
Ses01F_script03_2_M019,Session1,Session1_M,0,neutral,130.05,131.42,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M019.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Yes it is.
Ses01F_script03_2_M020,Session1,Session1_M,3,angry,132.31,137.4,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M020.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable."
Ses01F_script03_2_M021,Session1,Session1_M,3,angry,140.8379,144.03,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M021.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Snap, snap, snap.  You know you are like a little adder."
Ses01F_script03_2_M022,Session1,Session1_M,3,angry,145.67,152.95,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M022.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.
Ses01F_script03_2_M023,Session1,Session1_M,3,angry,157.82,161.54,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M023.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Did you see much of Peter Burden after our divorce?
Ses01F_script03_2_M024,Session1,Session1_M,3,angry,162.77,175.52,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow."
Ses01F_script03_2_M025,Session1,Session1_M,3,angry,178.77,183.26,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M025.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,I think I am not in the least bit drunk.
Ses01F_script03_2_M026,Session1,Session1_M,3,angry,184.35,193.4894,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M026.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.
Ses01F_script03_2_M027,Session1,Session1_M,3,angry,197.91,212.75,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M027.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots."
Ses01F_script03_2_M029,Session1,Session1_M,3,angry,224.5224,229.6,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M029.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Look, you better turn that off. I don't want to wake up the people upstairs."
Ses01F_script03_2_M030,Session1,Session1_M,3,angry,233.405,235.7308,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M030.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Well then you'll wake up the people downstairs.
Ses01F_script03_2_M031,Session1,Session1_M,0,neutral,237.24,241.4997,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M031.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,This is no time of year for Tunis.
Ses01F_script03_2_M032,Session1,Session1_M,3,angry,243.8542,246.8036,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M032.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,I will do no such thing.
Ses01F_script03_2_M033,Session1,Session1_M,3,angry,251.3391,257.01,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M033.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Will you turn that off, it's driving me mad."
Ses01F_script03_2_M034,Session1,Session1_M,3,angry,260.4625,263.64,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M034.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Turn it off.
Ses01F_script03_2_M035,Session1,Session1_M,3,angry,264.8475,267.19,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M035.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Amanda, listen, listen."
Ses01F_script03_2_M036,Session1,Session1_M,3,angry,269.3425,273.61,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M036.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,Oh.  That's very amusing indeed.
Ses01F_script03_2_M037,Session1,Session1_M,3,angry,277.5875,286.56,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M037.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live."
Ses01F_script03_2_M038,Session1,Session1_M,3,angry,293.2325,295.3,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M038.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,You're not going like this.
Ses01F_script03_2_M039,Session1,Session1_M,3,angry,295.96,297.455,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M039.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,You're not.
Ses01F_script03_2_M040,Session1,Session1_M,3,angry,298.65,314.65,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M040.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_script03_2.avi,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live."
Ses01M_impro01_F000,Session1,Session1_F,3,angry,6.77,8.46,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F000.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_impro01.avi,Next.
Ses01M_impro01_F001,Session1,Session1_F,3,angry,8.55,10.6,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_impro01.avi,My window is open.
